DATE
175,2023-05-23,228485482.09000003
176,2023-05-24,58735690.67999999
177,2023-05-25,123176320.32
178,2023-05-26,134320333.86
179,2023-05-29,406560402.84
180,2023-05-30,452681135.51999974
181,2023-05-31,515864080.8000001
182,2023-06-01,22230065.5
183,2023-06-02,86652496.80999997
184,2023-06-05,39530531.370000005
185,2023-06-06,40324952.95
186,2023-06-07,83618568.55
187,2023-06-08,233686203.27000013
188,2023-06-09,135970334.54999995
189,2023-06-13,98022952.2
190,2023-06-14,85315761.42999998
191,2023-06-15,47589687.18
192,2023-06-16,154107980.69000003
193,2023-06-17,2568244.0
194,2023-06-19,141752226.34
195,2023-06-20,342444991.83999985
196,2023-06-21,275711810.57000005
197,2023-06-22,181495968.73999998
198,2023-06-23,240282101.24999997
199,2023-06-24,18485158.0
200,2023-06-25,17756490.0
201,2023-06-26,355290224.08999985
202,2023-06-27,302699597.40999997
203,2023-06-28,405640728.69
204,2023-06-29,538891211.3500003
205,2023-06-30,1302372533.6
206,2023-07-03,34635231.12
207,2023-07-04,106478923.03000002
208,2023-07-05,108336300.17999999
209,2023-07-06,46074859.36
210,2023-07-07,70162000.46999998
211,2023-07-10,206227260.08000007
212,2023-07-11,121756462.51999998
213,2023-07-12,95353380.02
214,2023-07-13,315045289.22000015
215,2023-07-14,113659012.28
216,2023-07-17,111482741.35999998
217,2023-07-18,140350586.72999996
218,2023-07-19,184676565.56
219,2023-07-20,100332917.58000001
220,2023-07-21,93923142.61000001
221,2023-07-24,332601029.3600001
222,2023-07-25,395024031.53999984
223,2023-07-26,96492774.92999999
224,2023-07-27,300816057.0100001
225,2023-07-28,237927040.47
226,2023-07-31,169569703.2
227,2023-08-01,60338935.31999999
228,2023-08-02,70549117.24
229,2023-08-03,184029681.33000004
230,2023-08-04,135042.91
231,2023-08-07,14450414.42
232,2023-08-08,16878199.810000002
233,2023-08-09,7718648.040000001
234,2023-08-10,29660359.48
235,2023-08-11,1646701.43
236,2023-08-14,28300947.51
237,2023-08-15,19090000.0
238,2023-08-16,14026.68
239,2023-08-17,29006950.98
240,2023-08-18,159324497.54000002
241,2023-08-21,7218403.350000001
242,2023-08-22,33790010.99000001
243,2023-08-23,252522990.34000003
244,2023-08-24,98036033.12999998
245,2023-08-25,174510209.41999996
246,2023-08-28,269322494.25999993
247,2023-08-29,177198167.86999997
248,2023-08-30,175373433.41000003
249,2023-08-31,733281940.0
250,2023-09-01,36028190.92999999
251,2023-09-04,21896879.599999998
252,2023-09-05,16523306.810000002
253,2023-09-06,18295965.25
254,2023-09-07,26811787.22
255,2023-09-08,10717080.360000001
256,2023-09-11,50189683.690000005
257,2023-09-12,26376623.59
258,2023-09-13,9065681.640000002
259,2023-09-14,23597469.22
260,2023-09-15,98839441.34000005
261,2023-09-18,26096181.269999992
262,2023-09-19,35931263.02
263,2023-09-20,126721358.75999999
264,2023-09-21,110022939.51000002
265,2023-09-22,243974848.91000003
266,2023-09-25,363954727.12000006
267,2023-09-26,186409319.22999993
268,2023-09-27,377225073.15000004
269,2023-09-28,339866979.5900001
270,2023-09-29,176331170.28000003
271,2023-10-02,12978332.49
272,2023-10-03,21899327.98
273,2023-10-04,49548588.13
274,2023-10-05,155508.88999999998
275,2023-10-06,28299625.540000003
276,2023-10-09,15639364.710000003
277,2023-10-10,26004386.71
278,2023-10-11,11548575.72
279,2023-10-12,15081838.91
280,2023-10-13,26074342.86
281,2023-10-16,44642592.379999995
282,2023-10-17,41091435.09
283,2023-10-18,53446568.73999999
284,2023-10-19,57691464.72999998
285,2023-10-20,28384138.099999998
286,2023-10-23,25193801.550000004
287,2023-10-24,24390133.89
288,2023-10-25,46297370.08
289,2023-10-26,89736781.26
290,2023-10-27,418676528.65
291,2023-10-30,284752430.55
292,2023-10-31,697014232.1700002
293,2023-11-01,22396315.2
294,2023-11-02,58187041.68
295,2023-11-03,31861548.710000005
296,2023-11-07,10189181.680000002
297,2023-11-08,89518676.17
298,2023-11-09,44702990.49000001
299,2023-11-10,74139677.92999999
300,2023-11-13,33869336.050000004
301,2023-11-14,54423678.43
302,2023-11-15,62811352.23999997
303,2023-11-16,167264407.52999997
304,2023-11-17,72936891.24
305,2023-11-20,180720834.63000003
306,2023-11-21,67359349.81
307,2023-11-22,127470009.84
308,2023-11-23,54084496.65999999
309,2023-11-24,115654453.16999999
310,2023-11-27,102648691.24
311,2023-11-28,57493935.050000004
312,2023-11-29,1190050579.190001
313,2023-11-30,551718375.6
